Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw
10.8932,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,1205|1148|833|492|-474|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
10.9271,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,-1998|-1961|-1907|-1811|-1681|-1544
10.961,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,
10.995,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,-1451|-1238|-728|-247|-183|-281|-369|-651|-1016|-1021|-914|-1057|-1194|-1096|-865|-833|-727|-425
11.0281,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,405|1193|1429|1442|1240|1148|880|268|-219|-461|-414|-347|-746|-900|-833|-99|1066|1510|1296|1293|1844|2047|2047|2047|2012|1957|877|266|1595|2047|2047|2047|2047|2047|2047|2047|1748|1284|1162|578
11.0616,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,-338|-205|727|1255|1341|1283|1141|1163|1699|1931|1573|954|727|874|1154|1025
11.0954,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,338|-370|-614|-524|-358|-83|-216|-580|-556|824|2017|1685|502|-474|-234|620
11.1286,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,984|369|-314|-855|-951|-541|-750|-1701|-2048|-1972|-1923|-2048|-2048|-2048|-1258|-870|-1417|-1826|-1676|-796|386|584|-393|-897
11.1627,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,-742|-291|-212|-740|-618|186|669|948|635|39|796|2047|2047|2047|1114|-188|-87
11.1964,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,989|916|-363|-1511|-1563|-986|-732
11.2294,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,-858|-609|25|378|55|-93|-52|-140|300|662|784|233|-1033|-1630|-1075|90|626|893|1244|1879|2047|2047|1972|1772
11.2622,51,0,0,535504,94975,94744,131982,58080,210290,201387,49428,1446|1637|2047|1676|320|-619|-932|-973|-1171|-452|1008|1574|1468|1607|1514|984|29|-827|-1098|-1019|-986
11.2963,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-1003|-652|-812|-1373|-1318|-857|-734
11.3302,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-1332|-1752|-521|1779|2047|2047|2047|2047|1831|439|166|1553|2047|2047|1931|1844|1819|1745|1656|1545|1449|1366|1322|1447
11.3639,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1525|1495|1463|1435|1381|1331|1285|1240|1194|1154|1113|1076|1037|1003|968|935|903|872|841|810|785|758|731|708
11.3974,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,682|661|640|618|600
11.4312,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,576|537|521|518|491|457|476|464|449|435|420|402|377|373|364|352|316|315|328
11.465,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,321|309|275|149|92|164|168|116|85|233|283|268|259|250|243|184|-190|-818|-932|-839|-1080|-1432|-1275|-323
11.4993,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,410|507|488|465|443|428|416|401|389|375|364|332|145
11.5323,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-229|-613|-236|137|-41|-762|-1643|-2048|-2048|-1193|-414|-1651|-2048|-2048|-2048|-2048|-2048|-2048|-2048
11.5662,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2026|-1059|346|2044|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
11.6003,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,2047|1978|2013|1968|1896
11.6334,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1787|1510|1555|1660|1607|1543|1444|1370|1363|1338|1280|1029|617|676|967|1105|1082|1025|1001
11.6673,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,940|825|828|870|849|805|802|787|755|728|664|587|608|464|195|296|432|517|465|461|465|291|52|89
11.7007,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,37|-36|-146|-186|-459|-840|-661|-322
11.7347,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-326|-684|-883|-818|-875|-665|-201|-1|-150|-58|235|-20|-188|-226|-325|-102|279|358|77|-44|347|475|520|-114
11.7688,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-1165|-1654|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1733|-629|-4|498|470|487|1432|2047|2023|1674|1365|1661|1948
11.8026,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1952|1820|1629|1481|1418
11.8364,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1380|1370|1413|1430|1451|1416|1384|1357|1308|1259|1147|836|444|377|841|1079|1069|1028|989
11.8693,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,948|722|328|133|-225|-841|-1269|-931|-19|556|445|-299|-1304|-1834|-2048|-2048|-2048|-2048|-1402|-387|-251|-225|216|940
11.9021,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1296|1324|1244|1104|36|-1793|-2048|-753|876|861|413|250|588|1339|1628|1586
11.9349,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1515|1419|1255|1106|801|52|-1240|-1991
11.9683,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1731|-407|67|-76|310|1882|2047|2013|1322|1570|2047|2047|2047|2047|2047
12.0019,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,2047|2021|1947|1879|1815|1750|1687|1628|1573|1520|1465|1413|1361|950|-460|-1431|-2009|-2048|-2048|-2048|-2048|-2048|-2048|-2048
12.0358,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-2048|-2048|-2048|-2048|-2048
12.0694,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-2048|-2048|-2048|-1921|-1756|-1437|-955|-507|-630|-1466|-1772|-1833|-1816|-1548|-1017|-796|-1066|-1122|-1047
12.1026,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,-1067|-1133|-1164|-1321|-1349|-1246|-1016|-903|-1047|-1102|-1097|-1058|-1005|-891|-841|-893|-868|-827|-566|648|1733|2047|2047|1181
12.1366,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,824|1321|1958|1989|1578|1148|1386|2047|2047|2047|2047|2047|2047|2047|2047|2047
12.1714,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,2047|2047|2047|2047|2047|1993|1777|2047
12.2051,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,2047|2047|2047|2047|2039|1973|1147|-661|-1175|-1601|-1899|-407|1520|2047|1975|1893|1821|1756|1696|1635|1575|1523|1467|1415
12.2394,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,1365|1318|1272|1228|1187|1146|1106|1065|1029|994|961|928|897|866|834|806
12.2726,51,0,0,128430,99814,252651,97830,80330,79358,66756,26599,764|444|-41|-42|202|393|562|617|709|675|645|624|604|583|548|437
12.3056,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,483|507|489|435|423|459|443|411|268|192|189|74|-35|-71|8|330|378|193|-471|-1157|-817|-411|-183|429|484|192|85
12.3402,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,364|417|363|231|-306|-1389
12.3739,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-1877|-2048|-2048|-2048|-2048|-1977|-509|1588|1509|1440|1380|1330|1283|1235|1191|1154|1068|948
12.408,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,1049|1009|970|935|901|872|843|812|785|757|731|708|683|662|642|619|600|581|563|541|512|498|481|384
12.4426,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,411|453|437|420|410|400|387|328|-806|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1756|-673|512|357|-717
12.4748,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-1938|-2048|-2048
12.5094,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-1785|-884|-9|2047|2047|2047|2047|2047|1990|1921|1853|1788|1729|1666|1606|1549|1496|1444|1393|1345|1297|1252|1208
12.5436,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,1168|1125|1084|1048|1013|980|946|913|882|853|825|795|769|741|716|693|668|645|626|605|584|565|546|531
12.5773,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,470|400|358|405|411|429|436|420|341|-67|-1113|-1890|-1803|-1187|-785|-830
12.6112,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-218|323|203|133|236|396|345|227
12.6449,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,421|668|632|602|578|556|539|521|503|486|474|402|84|-230|37|338|-316|-1653|-1419|-587|-712|-854|-786|-801
12.6783,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-731|-294|-199|-835|-1940|-2048|-1742|-988|-1662|-1784|-662|309|185|73|-727|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1699
12.7121,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-2048|-2048|-2048|-2048|-2048
12.7459,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-2048|-2048|-2048|-1651|378|1802|2047|628|-1031|-812|145|4|-849|-1699|-1845|-1614|-965|218|1008|-166
12.7797,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-1782|-1860|-1518|-1305|-1365|-1786|-1795|-1710|-1617|-1524|-1435|-1261|-1042|-1045|-1175|-1075|-635|-134|-277|-594|81|1383|1418
12.8144,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,1019|1025|1136|624|-404|-518|834|2047|2047|2047|2047|2047|2047|2047|2047|2047
12.8485,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,1985|986|326|1019|1243|372|-1411|-2048
12.8825,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-2048|-731|472|470|60|854|1946|1556|234|-933|-187|1527|2047|1196|292|1362|2047|2047|2009|1353|1120|1972|2047|2047
12.9159,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,2047|1938|1751|1637|861|1131|1744|1688|1595|1244|1193|1400|1319|477|-1335|-1816|-1974|-2048|-2048|-1004|1722|1641|1398|1478
12.9506,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,1474|1041|-397|-803|-781|-2048|-2048|-2048|-2048|-2048|-2048|693|1495|-363
12.9839,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1020|1416
13.0179,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,2047|2047|2047|2047|2001|1258|-441|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1885|-1399|-1402|-1274|-1212|-919|-726|-1244|-1544
13.0516,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-1459|-1303|-1341|-1390|-1303|-1192|-1130|-1165|-1210|-1188|-1101|-883|-858|-947|-889|-761|-550|-294|-201|-345|-600|-690|-708|-634
13.0863,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-453|-184|-101|-357|-299|-19|80|-35|92
13.1204,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-109|-582|-618|-403|-260|-514|-545|-503|-433|-139|745|2037|2047|2047|925
13.1538,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,568|1764|1719|384|-460|-630|-406|101|294|615|544|806|972|34|-935|-1016|-726|-24|259|-395|-788|-633|36|763
13.1876,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,9|-916|-929|-874|-812|-662|-498|-407|-247|-551|-729|-665|-227
13.2206,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,178|-231|-545|-375|385|1510|2047|2047|2047|386|-485|-446|-234|-291|-322|-11|237|-455|-734|-609
13.2533,51,0,0,2035184,1073030,705820,542369,68850,611736,352837,203969,-423|-389|-584|-700|-602|-467|-44|373|129|-81|264|792|715|268|147|19|-2|331|453|-453|-535|121|1293
13.2873,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2001|2047|2047
13.3206,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2047|2047|2047|2047|2047|2047|2047|1949|1197|400|-196|-563|-1005|-854|278|1661|2047|1794|1767|2047|1335|-600|-1603|-1203|-982
13.354,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1477|-1736|-1306|-646|201|1053|841|-83|733|2047|2047|2047|1188|1452|2047|2047|2047|1920|2047|2047|2047|2047|2047|2047
13.3873,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2047|1927|1669|1573|793
13.4207,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-2026|-2048|-2048|-2048|-2048|-2048|-549|2047|2047|1009|-178|506|1016|513|-330|-551|-562|-679|438
13.4545,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2047|2047|2047|1522|524|556|-294|-1980|-2048|-2048|-2048|-2048|-2048|-584|566|1338|1289|1079|1275|1702|2002|1305|440|58
13.4874,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-449|-838|-531|-132|-20|138|483|667|842|1720|1780|1529|1608|665|-765|-1659
13.5208,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1739|-131|1858|1429|-11|-580|-22|1191
13.5555,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,789|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1395|-1651|-2048|-410|474|-346|260|743|-44|-1061|-444|1220|2047|2047|2047|825
13.5887,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,309|115|70|1158|2047|2047|1083|-971|-1966|-2048|-1784|868|2047|2047|2047|1811|33|-1905|-2048|-2048|80|1683|1354|1913
13.6236,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2047|2047|2047|1482|599|-657|-2048|-2048
13.658,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1670|899|2047|2047|2047|886|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1987|-1911|-1814|-1428|-1581
13.6924,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1665|-1594|-1506|-1462|-1402|-1269|-1068|-1127|-1149|-958|-235|784|498|-963|-1133|-939
13.7264,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-622|-472|-380|130|971|1384|754|-423
13.7597,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-871|-901|-971|-930|-846|-820|-798|-526|-184|-441|-597|-646|-744|-745|-708|-665|-643|-625|-598|-6|2047|2047|2047|2047
13.7937,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|1526|1558|1929|1890|1415|122|-259|-70
13.8282,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,309|957|115|-789|161|1784|1769|1688
13.862,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,1621|1561|1507|1450|1396|1337|1196|645|-553|-932|-568|-110|330|402|-1098|-2048
13.8951,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-2048|-2048|-2048|-2048|-2048|-2048|19|1636|1984|2047|2047|2047|1801|737|-263|-787|-569|10|333|-23|-465|424|1386|1901
13.929,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,1998|1945|1907|1832|1700|1625|1514|1175|-1046|-2048|-2048|-1708|1635|1988|1938|1889|1821|1754|1685|748|-2048
13.963,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-2048|-2048|-2048
13.997,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1803|-694|650|2047|2047|2047|2047|2007|1936|1862|1796|1735|1674|1619|1561|1507|1427|1149|408|421|1072|1130|1019|753
14.0309,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,312|8|-241|-437|-397|-622|-1187|-1781|-1809|-1675|-1915|-1670|-1058|-1070|-2048|-2048|-2048|-2048|-1428|-476|-19|87|553|1645
14.0647,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,1812|1400|586|-707|-1450|-1929|-2048|-2048|-1271|-39|1180|1997|1992|1874|2047|2047
14.0991,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,1837|1641|1331|-804|-2048|-2048|-2048|-2048
14.1328,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-2048|-2048|-2048|-2048|-1485|-327|183|-78|-1116|-2048|-2048|-2048|-1970|-1819|-1676|-1638|-1805|-1825|-1532|-828|-534|-913|-1368|-1132
14.1669,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-220|793|-86|-1540|-1532|-1112|893|2047|2047|2047|2047|2038|2047|2047|2047|2047|980|-843|-1509|-1187|-409|-385|-1918|-2048
14.201,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-2048|-2048|-2048|-2048|-1858|-996|69|-326
14.2349,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1225|-1237|-609|-732|-1546|-1149|988|1065|-1187|-982|1697|2047|2035|578|820|-23
14.2679,51,0,0,1400136,153490,205379,141725,126844,89293,50489,75750,-1975|-1873|-1786|-1714|-1643|-1580|-1521|-1462|-1405|-1351|-1300|-1251|-1197|-762|-198|2047|2047|2047|2047|2047|-536|694
14.3018,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,198|-2048|-1987|-1896|-1815|-924|1018|64|774|1401|-1177|-1821|-1729|-1621|-1469|-1320|-99|-136|-1428|-1113|1364
14.3361,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,2047|2047|2047|2047|2047|2047|2047|1285
14.37,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,261|-220|-1740|-1858|-461|1001|1305|742|-509|-1827|-1686|-2014|-2048|-2048|-2045|-1974|-1894|-1029|1225|1270|1017|968|2047|2047
14.404,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,2047|197|-971|-2042|-2048|-1475|-226|-195|-969|-1602|-1134|2047|2047|1574|876|1586|2047|2047|2047|2047|-2048|-2048|-2048|-2048
14.4378,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-2048|-2048|-1994|-1922
14.4711,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1850|-1781|-1715|-1651|-1589|-1528|-1469|-1413|-967|2047|2047|2047|2047|2047|2047|2047|2047|2047
14.5047,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,2047|2047|2047|2047|2047|2047|2047|2047|2047|2019|1948|1881|1814|1751|1696|1636|1574|1522|1464|882|327|1248|1356|1300|1249
14.5382,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,1202|1095|999|1089|1045|1014|555|-22|675|899|534|-1220|-2048
14.571,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|556|1306|1229|1176|1131|1090|1048|1012
14.6044,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,977|944|908|880|849|820|791|764|739|713|690|666|645|624|601|582|563|545|525|508|492|476|461|445
14.6383,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,433|419|405|392|379|369|357|345|336|326|315|306|297|290|281|275
14.6717,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,266|260|250|244|240|232|225|215|210|203|199|197|193|185|181|179
14.705,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,173|169|166|162|156|153|150|148|145|140|138|134|115|108|122|109|-58|-746|-1326|-786|145|245|93|-330
14.7384,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-631|-412|-357|-502|-865|-1274|-1473|-1027|-407|-34|234|391|317|-90
14.7723,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-697|-1139|-1249|-746|135|248|-225|-1416|-1593|-578
14.8051,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,32|-12|132|-3|-250|272|678|742|709|533|353|-870|-2048|-2048|-2048|-2048|-997|340|331|-427|-1413|-2048|-2048|-2048
14.8384,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-2048|-2048|-1496|393|1564|1778
14.8718,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,1549|1413|247|-1645|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-1880|-972|523|2047|1925|913|-183|-2048|-2048|-2048|-2048|-2048|-2048
14.9052,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-2048|-2048|-2001|-1944|-1865|-1546|-243|1469|2047|2047|2047|2047|2047|2047|681|-2048|-2048|-2048|-2048|-1877|-1853|-1877
14.939,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1810|-1738|-1673|-1565|-1394|-1405|-1459|-1402
14.9726,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1347|-1292|-1230|-1036|-547|-214|-43|710|1664|1993|1992|1225|965|2047|2047|2047
15.0075,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,2047|2047|2047|1893|259|-1778
15.0408,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-1894|-1941|-2001|-1915|-1784|-1627|-1706|-1655|-1589|-1522|-1464|-1415|-1361|-1307|-1179|-851|-1043|-1145|-1029|-152|1289|2047|2047|819|-875
15.0741,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1089|-562|1610|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2002|51|-2048
15.1076,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-2048|-1625|-984|-965|-599|1192|2047|2047|953|-1266|-2048|-1466|-375|-648|-644|-698|-2018|-2048|-2048|-2048|-2048|-2048
15.1401,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-2048|-2048|-2048|-2038|-1834|-1772|-1831|-1768
15.1742,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1699|-1633|-1387|-279|-441|-1523|-1435|-516|1437|1784|1619|1960|2047|2047|2047|417
15.2078,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,-1441|-1795|-1558|-337|-83|-1482|-1438|-989|-727|-727|-361|1864|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047|2047
15.2418,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,2047|902|-1064|-565|214|-104|-138|1784|2047|2047|2047|2047|2047|1921|-419|-2048|-2048|-2048|-2048|-2048|-2048|-573
15.2758,51,0,0,2000927,224095,213411,133144,111901,140016,273026,147490,677|1120
15.3094,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-17|-1354|-1126|887|2047|2047|481|-60|198|454|324|-378|-1854|-1879|-1665|-2048|-933|754|381|-548|284|1993|2047|2047|2047|2047|2047|2047
15.3433,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,2047|2019|1956|1888|1821|1761|1698|1636|1577|1525|1473|1419|1369|1321|1275|1229|1186|1145|1108|1069|1033|998
15.3761,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,949|838
15.4101,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,887|874|842|812|760|755|733|709|684|661|637|618|599|579|560|540|521|461|439|470|466|449|429|418
15.4429,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,406|395|384|368|357|349|293|316|322|310|300|293|283|276|266|260|250|242|200|82|-274|-932|-1082|-1912
15.4762,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-2048|-2048|-2048|-1784|-2048|-2048|-2048|-2048|-1130|-226|155|437|632
15.5095,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,1046|1145|1090|1044|1003|967|932|899|869|839|811
15.5428,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,784|755|729|707|683|660|636|615|595|573|554|537|519|502|486|471|456|442|427|413|402|388|376|363
15.5773,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,353|342|330|322|311|304|296|289|279|272|264|216|181|99|-396|-2048|-2048|-2048|-2048|-1489|-1250
15.6111,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-1307|-1514|-1665|-421|774|453|-994|-2048|-987|900|677
15.6449,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-809|-2039|-1749|-124|1121|1162|636|-642|-534|1000|1197|1121|90|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-948|45|-721|-1428
15.6785,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-484|39|-1590|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048|-2048
15.7118,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-2048|-1982|-1970|-1912|-1476|212|1764|2034|1244|1027|1511
15.7458,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,1314|114|-987|-1831|-2048|-2048|-1980|-1891|-1745|-1745|-1700|-1619|-1385|-1403|-1309|-1334|-1374|-1320|-1266|-1213|-1165|-1122|-1078|-1033
15.7799,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-908|-774|-900|-899|-801|-461|-357|-556|-732|-757|-717|-665|-390|371|485|-548|-637|-521|-246|184|488|1494|2047|2047
15.8136,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,920|59|-25|660|1085
15.8476,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,652|-162|83|1418|2047|2047|986|-257|-610|-677|-488|475|1091|832|742|1011|652|-414|-930
15.8817,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-1108|-1160|-1076|-791|-203|1094|2047|-6|-1228|-1157|-1097|-1047|-973|-151|1368|2047|2047|2047|2047|2047|2047|1462|-819|-989
15.9157,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,145|1629|2047|2047|2047|1469|-765|-1987|-1490|-580|-525|-1035|-1450|-1707
15.9492,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-1844|-1800|-1773|-1828|-1708|-1413|-666|-1547|-1754|-1669
15.9828,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-1596|-1532|-1474|-1416|-1362|-1307|-1249|-932|-755|-210|758|2047|2047|2047|1944|-1300|-1667|-1581|-1510|-1447|-1388|-1335|-1284|-1235
16.0169,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-1187|-1142|-1097|-1053|-1013|-973|-936|-900|-866|-829|-797|-765|-737|-708|-679|-651|-626|-601|-577|-552|-531|-508|-488|-468
16.0509,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-450|-429|-411|-394|-378|-361|-347|-331
16.0855,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-317|-305|-291|-277|-264|-251|-242|-231|-220|-209|-199|-189|-181
16.1191,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-172|-164|541|2047|2047|-538|-489|-453|-427|-407|-388|-370|-354|-339|-323|-309|-295|-282|-269|-259|-247|-235|-226|-214|-202|-194|-185
16.1531,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-177|-166|-156|-152|-145|-133|-103|-29|-124|-118|-107|-81|392|1957|2047|1436|165|121|155|235|101
16.1869,51,0,0,764251,914649,570433,765161,436704,596561,613629,452862,-236|-258|-188
